brand,model,capacity,condition,used_price,stock,carrier,color,source,url
Samsung,Galaxy S III SGH-i747,16GB,Acceptable,$149,OutOfStock,AT&T,Red,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-i747-16gb-at-t
Samsung,Galaxy S III SGH-i747,16GB,Good,$149,OutOfStock,AT&T,Red,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-i747-16gb-at-t
Samsung,Galaxy S III SGH-i747,16GB,VeryGood,$179,OutOfStock,AT&T,Red,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-i747-16gb-at-t
Samsung,Galaxy S III SGH-i747,16GB,Acceptable,$119,OutOfStock,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-i747-16gb-at-t
Samsung,Galaxy S III SGH-i747,16GB,Good,$149,OutOfStock,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-i747-16gb-at-t
Samsung,Galaxy S III SGH-i747,16GB,VeryGood,$179,OutOfStock,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-i747-16gb-at-t
Samsung,Galaxy S III SGH-T999,16GB,Acceptable,$129,OutOfStock,T-Mobile,Grey,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Samsung,Galaxy S III SGH-T999,16GB,Good,$159,OutOfStock,T-Mobile,Grey,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Samsung,Galaxy S III SGH-T999,16GB,VeryGood,$189,OutOfStock,T-Mobile,Grey,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Samsung,Galaxy S III SGH-T999,16GB,Acceptable,$159,OutOfStock,T-Mobile,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Samsung,Galaxy S III SGH-T999,16GB,Good,$159,OutOfStock,T-Mobile,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Samsung,Galaxy S III SGH-T999,16GB,VeryGood,$189,OutOfStock,T-Mobile,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Samsung,Galaxy S III SGH-T999,16GB,Acceptable,$129,LowStock,T-Mobile,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Samsung,Galaxy S III SGH-T999,16GB,Good,$159,OutOfStock,T-Mobile,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Samsung,Galaxy S III SGH-T999,16GB,VeryGood,$189,OutOfStock,T-Mobile,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Samsung,Galaxy S III SGH-T999,16GB,Acceptable,$159,OutOfStock,T-Mobile,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Samsung,Galaxy S III SGH-T999,16GB,Good,$159,OutOfStock,T-Mobile,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Samsung,Galaxy S III SGH-T999,16GB,VeryGood,$189,OutOfStock,T-Mobile,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sgh-t999-16gb-t-mobile
Apple,iPhone 6,16GB,Refurbished,$619,,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-6-16GB-Gold-ATT/12077843
Apple,iPhone 6,16GB,VeryGood,$490,,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-6-16GB-Gold-ATT/12077843
Apple,iPhone 6,128GB,VeryGood,$637,,AT&T,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-6-128GB-Space-Gray-ATT/12077821
Samsung,Galaxy S III SPH-L710,16GB,Acceptable,$134,OutOfStock,Sprint,Purple,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Samsung,Galaxy S III SPH-L710,16GB,Good,$134,OutOfStock,Sprint,Purple,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Samsung,Galaxy S III SPH-L710,16GB,VeryGood,$134,OutOfStock,Sprint,Purple,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Samsung,Galaxy S III SPH-L710,16GB,Acceptable,$134,OutOfStock,Sprint,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Samsung,Galaxy S III SPH-L710,16GB,Good,$134,LowStock,Sprint,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Samsung,Galaxy S III SPH-L710,16GB,VeryGood,$164,OutOfStock,Sprint,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Samsung,Galaxy S III SPH-L710,16GB,Acceptable,$134,OutOfStock,Sprint,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Samsung,Galaxy S III SPH-L710,16GB,Good,$134,OutOfStock,Sprint,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Samsung,Galaxy S III SPH-L710,16GB,VeryGood,$164,LowStock,Sprint,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Samsung,Galaxy S III SPH-L710,16GB,Acceptable,$104,OutOfStock,Sprint,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Samsung,Galaxy S III SPH-L710,16GB,Good,$134,OutOfStock,Sprint,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Samsung,Galaxy S III SPH-L710,16GB,VeryGood,$164,OutOfStock,Sprint,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sph-l710-16gb-sprint
Apple,iPhone 6,16GB,VeryGood,$518,,Verizon,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-6-16GB-Gold-Verizon/12077846
Samsung,Galaxy S4 SCH-i545,16GB,Acceptable,$159,OutOfStock,Verizon,Brown,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Samsung,Galaxy S4 SCH-i545,16GB,Good,$189,OutOfStock,Verizon,Brown,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Samsung,Galaxy S4 SCH-i545,16GB,VeryGood,$219,OutOfStock,Verizon,Brown,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Samsung,Galaxy S4 SCH-i545,16GB,Acceptable,$159,LowStock,Verizon,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Samsung,Galaxy S4 SCH-i545,16GB,Good,$189,OutOfStock,Verizon,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Samsung,Galaxy S4 SCH-i545,16GB,VeryGood,$219,OutOfStock,Verizon,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Samsung,Galaxy S4 SCH-i545,16GB,Acceptable,$159,OutOfStock,Verizon,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Samsung,Galaxy S4 SCH-i545,16GB,Good,$189,OutOfStock,Verizon,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Samsung,Galaxy S4 SCH-i545,16GB,VeryGood,$219,OutOfStock,Verizon,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Samsung,Galaxy S4 SCH-i545,16GB,Acceptable,$159,OutOfStock,Verizon,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Samsung,Galaxy S4 SCH-i545,16GB,Good,$189,OutOfStock,Verizon,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Samsung,Galaxy S4 SCH-i545,16GB,VeryGood,$219,OutOfStock,Verizon,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sch-i545-16gb-verizon
Apple,iPhone 6,128GB,Good,$566,,AT&T,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-6-128GB-Silver-ATT/12077833
Apple,iPhone 6,128GB,VeryGood,$618,,AT&T,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-6-128GB-Silver-ATT/12077833
Samsung,Galaxy S4 SPH-L720,16GB,Acceptable,$174,OutOfStock,Sprint,Purple,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S4 SPH-L720,16GB,Good,$174,OutOfStock,Sprint,Purple,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S4 SPH-L720,16GB,VeryGood,$204,OutOfStock,Sprint,Purple,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S4 SPH-L720,16GB,Acceptable,$144,OutOfStock,Sprint,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S4 SPH-L720,16GB,Good,$174,OutOfStock,Sprint,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S4 SPH-L720,16GB,VeryGood,$204,,Sprint,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S4 SPH-L720,16GB,Acceptable,$144,OutOfStock,Sprint,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S4 SPH-L720,16GB,Good,$174,OutOfStock,Sprint,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S4 SPH-L720,16GB,VeryGood,$204,,Sprint,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S4 SPH-L720,16GB,Acceptable,$174,OutOfStock,Sprint,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S4 SPH-L720,16GB,Good,$174,OutOfStock,Sprint,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S4 SPH-L720,16GB,VeryGood,$204,OutOfStock,Sprint,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s4-sph-l720-16gb-sprint
Samsung,Galaxy S6 edge,32GB,VeryGood,$618,,Sprint,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-Black-Sprint/12078451
Samsung,Galaxy S5 SM-G900A,16GB,Acceptable,$299,OutOfStock,AT&T,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900A,16GB,Good,$299,OutOfStock,AT&T,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900A,16GB,VeryGood,$349,OutOfStock,AT&T,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900A,16GB,Acceptable,$269,OutOfStock,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900A,16GB,Good,$299,OutOfStock,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900A,16GB,VeryGood,$349,LowStock,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900A,16GB,Acceptable,$269,LowStock,AT&T,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900A,16GB,Good,$299,OutOfStock,AT&T,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900A,16GB,VeryGood,$349,LowStock,AT&T,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900A,16GB,Acceptable,$299,OutOfStock,AT&T,Gold,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900A,16GB,Good,$299,LowStock,AT&T,Gold,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900A,16GB,VeryGood,$349,LowStock,AT&T,Gold,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900a-16gb-at-t
Samsung,Galaxy S5 SM-G900P,16GB,Good,$284,OutOfStock,Sprint,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900p-16gb-sprint
Samsung,Galaxy S5 SM-G900P,16GB,VeryGood,$334,LowStock,Sprint,White,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900p-16gb-sprint
Samsung,Galaxy S5 SM-G900P,16GB,Good,$284,LowStock,Sprint,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900p-16gb-sprint
Samsung,Galaxy S5 SM-G900P,16GB,VeryGood,$334,LowStock,Sprint,Black,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900p-16gb-sprint
Samsung,Galaxy S5 SM-G900P,16GB,Good,$284,OutOfStock,Sprint,Gold,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900p-16gb-sprint
Samsung,Galaxy S5 SM-G900P,16GB,VeryGood,$334,LowStock,Sprint,Gold,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900p-16gb-sprint
Samsung,Galaxy S5 SM-G900P,16GB,Good,$284,OutOfStock,Sprint,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900p-16gb-sprint
Samsung,Galaxy S5 SM-G900P,16GB,VeryGood,$334,OutOfStock,Sprint,Blue,gazelle,http://buy.gazelle.com/buy/used/galaxy-s5-sm-g900p-16gb-sprint
Apple,iPhone 4S,16GB,Acceptable,$129,LowStock,AT&T,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-at-t
Apple,iPhone 4S,16GB,Good,$159,LowStock,AT&T,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-at-t
Apple,iPhone 4S,16GB,VeryGood,$189,,AT&T,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-at-t
Apple,iPhone 4S,16GB,Acceptable,$129,OutOfStock,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-at-t
Apple,iPhone 4S,16GB,Good,$159,OutOfStock,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-at-t
Apple,iPhone 4S,16GB,VeryGood,$189,,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-at-t
Apple,iPhone 4S,16GB,Acceptable,$129,OutOfStock,Verizon,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-verizon
Apple,iPhone 4S,16GB,Good,$159,LowStock,Verizon,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-verizon
Apple,iPhone 4S,16GB,VeryGood,$189,,Verizon,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-verizon
Apple,iPhone 4S,16GB,Acceptable,$129,LowStock,Verizon,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-verizon
Apple,iPhone 4S,16GB,Good,$159,,Verizon,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-verizon
Apple,iPhone 4S,16GB,VeryGood,$189,,Verizon,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-16gb-verizon
Apple,iPhone 4S,32GB,Acceptable,$149,LowStock,AT&T,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-32gb-at-t
Apple,iPhone 4S,32GB,Good,$179,OutOfStock,AT&T,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-32gb-at-t
Apple,iPhone 4S,32GB,VeryGood,$209,OutOfStock,AT&T,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-32gb-at-t
Apple,iPhone 4S,32GB,Acceptable,$149,LowStock,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-32gb-at-t
Apple,iPhone 4S,32GB,Good,$179,LowStock,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-32gb-at-t
Apple,iPhone 4S,32GB,VeryGood,$209,OutOfStock,AT&T,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-32gb-at-t
Apple,iPhone 4S,64GB,Acceptable,$189,OutOfStock,Verizon,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-64gb-verizon
Apple,iPhone 4S,64GB,Good,$189,LowStock,Verizon,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-64gb-verizon
Apple,iPhone 4S,64GB,VeryGood,$219,OutOfStock,Verizon,White,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-64gb-verizon
Apple,iPhone 4S,64GB,Acceptable,$159,LowStock,Verizon,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-64gb-verizon
Apple,iPhone 4S,64GB,Good,$189,OutOfStock,Verizon,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-64gb-verizon
Apple,iPhone 4S,64GB,VeryGood,$219,OutOfStock,Verizon,Black,gazelle,http://buy.gazelle.com/buy/used/iphone-4s-64gb-verizon
Samsung,Galaxy S III SCH-i535,16GB,Acceptable,$119,OutOfStock,Verizon,Brown,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sch-i535-16gb-verizon
Samsung,Galaxy S III SCH-i535,16GB,Good,$149,OutOfStock,Verizon,Brown,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sch-i535-16gb-verizon
Samsung,Galaxy S III SCH-i535,16GB,VeryGood,$179,LowStock,Verizon,Brown,gazelle,http://buy.gazelle.com/buy/used/galaxy-s-iii-sch-i535-16gb-verizon
